,Education,Marital_Status,Income,Kids,Expenses,TotalAcceptedCmp,NumTotalPurchases,Age,day_engaged,cluster
1797,0,0,36273.0,1,76,0,8,38,260,1
1798,0,1,63404.0,2,902,1,15,51,209,1
1799,0,1,75774.0,1,823,0,21,34,330,2
1800,0,1,78416.0,1,1179,0,26,39,188,2
1801,0,1,75702.0,1,1921,1,29,41,809,2
1802,0,1,59385.0,2,185,0,10,64,613,1
1803,0,0,37070.0,2,433,1,23,49,652,1
1804,0,1,44689.0,2,34,1,6,64,92,1
1805,0,1,53977.0,1,907,0,27,57,513,2
1806,0,0,7144.0,2,416,0,25,49,538,1
1807,0,0,18701.0,2,44,0,10,51,635,1
1808,0,1,90369.0,0,1588,1,17,59,248,2
1809,0,0,63159.0,0,1797,1,17,41,965,2
1810,0,1,37758.0,2,40,0,6,49,996,1
1811,0,0,46757.0,1,1143,0,21,52,776,2
1812,0,1,79734.0,0,914,1,14,46,187,2
1813,0,1,63207.0,0,1502,1,12,23,711,2
1814,0,0,72071.0,1,1338,0,20,61,686,2
1815,0,1,21840.0,1,27,0,5,32,529,1
1816,0,1,58582.0,1,763,1,22,33,460,2
1817,0,0,72282.0,0,1331,1,22,64,531,2
1818,0,1,50387.0,2,525,0,19,59,488,1
1819,0,1,32583.0,2,9,0,4,54,200,1
1820,0,1,62568.0,1,953,1,16,53,181,2
1821,0,0,44635.0,2,68,0,7,44,417,1
1822,0,0,33316.0,2,131,0,10,44,631,1
1823,0,1,63967.0,1,882,0,23,47,480,2
1824,0,1,52513.0,0,1149,0,25,37,997,2
1825,0,1,25293.0,1,37,0,5,46,473,1
1826,0,0,54111.0,1,388,0,15,50,494,1
1827,0,1,78394.0,0,1428,1,16,29,685,2
1828,0,1,80739.0,0,1633,0,24,57,588,2
1829,0,1,22669.0,1,173,1,10,40,589,1
1830,0,0,29236.0,1,99,0,9,28,509,1
1831,0,1,44911.0,1,215,0,12,56,657,1
1832,0,1,54693.0,1,929,0,31,53,683,2
1833,0,1,48186.0,1,219,0,12,41,287,1
1834,0,1,54809.0,2,174,1,12,38,418,1
1835,0,1,41580.0,2,92,0,9,37,811,1
1836,0,1,80336.0,0,1052,0,25,45,479,2
1837,0,1,47743.0,1,275,1,14,58,650,1
1838,0,1,62972.0,1,587,0,16,60,1029,2
1839,0,0,57333.0,1,1662,1,33,61,831,2
1840,0,1,32313.0,1,159,0,11,33,425,1
1841,0,0,84953.0,0,1024,4,18,62,666,2
1842,0,0,27071.0,1,35,0,7,47,253,1
1843,0,1,68148.0,0,1042,0,15,58,488,2
1844,0,1,65735.0,2,395,0,19,50,538,1
1845,0,1,86836.0,0,557,4,23,40,753,2
1846,0,1,4023.0,2,9,0,15,52,192,1
1847,0,1,30093.0,0,69,0,6,25,512,1
1848,0,1,57705.0,1,486,0,18,49,61,1
1849,0,0,25008.0,1,34,0,6,27,333,1
1850,0,0,83257.0,0,1365,3,28,20,835,2
1851,0,1,22280.0,1,13,0,4,40,592,1
1852,0,1,72159.0,0,1401,0,21,37,794,2
1853,0,1,64260.0,0,1574,1,14,54,426,2
1854,0,0,82733.0,0,1323,1,20,31,449,2
1855,0,0,74290.0,1,1217,2,32,44,389,2
1856,0,0,58217.0,3,103,0,7,64,775,1
1857,0,1,21024.0,0,84,0,7,39,634,1
1858,0,1,70116.0,0,1536,0,23,43,705,2
1859,0,1,54006.0,1,581,0,18,30,835,1
1860,0,1,69063.0,1,928,0,14,49,904,2
1861,0,0,11448.0,0,14,0,4,40,382,1
1862,0,0,61825.0,1,424,0,15,36,542,1
1863,0,1,70886.0,1,960,0,14,44,444,2
1864,0,1,69109.0,0,1555,2,20,33,842,2
1865,0,0,60208.0,2,656,2,29,42,905,2
1866,0,1,32889.0,2,55,0,9,47,571,1
1867,0,0,34738.0,1,20,0,5,31,57,1
1868,0,1,30538.0,1,367,0,17,44,1087,1
1869,0,1,82326.0,0,2257,4,22,38,90,2
1870,0,0,26642.0,1,42,0,7,48,363,1
1871,0,0,69932.0,1,1049,0,26,51,391,2
1872,0,0,44503.0,2,48,0,7,43,260,1
1873,0,0,60200.0,1,685,0,25,67,699,2
1874,0,0,49638.0,1,39,0,5,63,257,1
1875,0,0,23830.0,0,43,0,5,28,183,1
1876,0,0,33051.0,0,835,1,21,56,868,2
1877,0,1,72905.0,0,1515,1,20,57,345,2
1878,0,1,69702.0,1,1039,0,26,64,681,2
1879,0,0,70300.0,1,1596,0,26,40,535,2
1880,0,1,70643.0,0,1828,1,18,31,808,2
1881,0,1,30396.0,1,34,2,6,46,246,1
1882,0,0,50616.0,1,149,0,10,47,258,1
1883,0,0,62772.0,1,946,1,23,46,592,2
1884,0,0,30298.0,0,28,0,6,30,227,1
1885,0,0,52413.0,1,450,0,17,31,1026,1
1886,0,1,44155.0,2,46,0,5,58,347,1
1887,0,0,86979.0,0,1702,2,16,44,539,2
1888,0,1,76532.0,2,820,0,25,40,479,2
1889,0,1,42081.0,1,382,1,15,33,674,1
1890,0,1,67546.0,0,2126,0,20,27,853,2
1891,0,1,88420.0,0,2069,3,20,26,330,2
1892,0,1,31158.0,1,72,0,7,30,704,1
1893,0,0,61671.0,1,732,2,28,47,301,2
1894,0,0,69719.0,0,801,0,11,41,220,2
1895,0,0,49160.0,1,236,0,12,66,438,1
1896,1,1,24882.0,1,80,1,5,37,844,3
1897,0,0,90933.0,0,1685,1,15,61,276,2
1898,0,0,113734.0,0,277,0,27,70,218,2
1899,0,1,59292.0,1,507,0,18,65,567,2
1900,0,1,45759.0,2,68,0,7,51,677,1
1901,0,0,22148.0,0,49,0,5,32,263,1
1902,0,1,73395.0,0,397,0,15,28,289,2
1903,0,0,29819.0,1,39,0,9,44,434,1
1904,0,1,45688.0,1,306,1,14,47,341,1
1905,0,1,62820.0,0,976,0,14,61,422,2
1906,0,1,60491.0,1,1028,0,28,44,571,2
1907,0,1,33235.0,1,70,0,7,29,244,1
1908,0,1,35701.0,0,46,0,5,56,653,1
1909,0,1,31535.0,1,51,1,5,35,462,1
1910,0,1,92556.0,0,1263,0,21,55,256,2
1911,0,0,67384.0,1,1490,1,22,45,812,2
1912,0,1,80573.0,0,1564,0,24,44,809,2
1913,0,1,77870.0,1,1815,3,18,48,862,2
1914,0,0,52278.0,1,1198,0,31,52,706,2
1915,0,0,57107.0,1,416,3,23,47,860,2
1916,0,1,18929.0,0,85,0,6,25,684,1
1917,0,0,36038.0,1,47,0,8,34,580,1
1918,0,0,20180.0,0,137,0,8,39,680,1
1919,0,1,34230.0,2,21,0,4,50,736,1
1920,0,0,31878.0,1,70,0,6,38,193,1
1921,0,1,70932.0,1,909,0,22,43,347,2
1922,0,0,91249.0,0,1676,5,22,59,803,2
1923,0,0,77598.0,0,1735,1,26,72,721,2
1924,0,0,80982.0,2,1191,0,30,56,518,2
1925,0,1,22701.0,1,24,0,5,38,602,1
1926,0,1,55212.0,1,1182,2,20,46,769,2
1927,0,1,70617.0,0,1280,0,14,45,557,2
1928,0,0,64849.0,0,1336,1,19,58,779,2
1929,0,1,62694.0,2,749,0,24,50,563,2
1930,0,1,61917.0,2,91,0,7,41,407,1
1931,0,1,67472.0,1,414,0,15,68,460,1
1932,0,1,21059.0,1,44,0,9,33,184,1
1933,0,1,29543.0,2,63,0,8,47,362,1
1934,0,1,75903.0,1,901,0,23,64,515,2
1935,0,1,34984.0,2,38,0,6,40,936,1
1936,0,0,54998.0,1,455,1,20,59,455,2
1937,0,0,54356.0,1,775,1,24,66,773,2
1938,0,1,34242.0,1,15,0,4,56,284,1
1939,0,1,25410.0,1,38,0,6,42,488,1
1940,0,1,73356.0,0,1512,4,22,31,213,2
1941,0,1,28320.0,1,43,0,5,65,717,1
1942,0,0,23763.0,1,42,0,5,38,907,1
1943,0,1,72570.0,0,1089,0,23,31,251,2
1944,0,1,34529.0,1,162,0,9,39,839,1
1945,0,0,70792.0,0,1272,0,19,64,578,2
1946,0,1,63211.0,0,1173,1,20,33,1055,2
1947,0,1,83891.0,1,816,0,22,41,195,2
1948,0,0,36065.0,2,74,0,9,47,641,1
1949,0,1,39898.0,1,134,0,9,61,395,1
1950,0,0,51141.0,0,157,0,9,75,512,1
1951,0,1,56939.0,1,561,0,18,39,470,1
1952,0,0,80872.0,0,1336,0,19,64,27,2
1953,0,1,72335.0,0,2092,1,23,39,871,2
1954,0,0,61798.0,0,463,0,16,51,404,2
1955,0,0,76842.0,0,1130,0,17,65,302,2
1956,0,1,29478.0,1,20,0,5,39,349,1
1957,0,0,46998.0,1,377,1,18,59,801,2
1958,0,0,96843.0,0,1544,2,28,25,618,2
1959,0,0,56551.0,2,138,0,10,65,180,1
1960,0,1,70053.0,1,1012,0,26,50,665,2
1961,0,0,71670.0,0,1766,4,15,53,481,2
1962,0,1,44359.0,2,45,0,9,37,198,1
1963,0,0,40887.0,2,161,1,10,63,575,1
1964,0,0,48877.0,1,144,0,8,49,245,1
1965,0,1,74485.0,0,1734,0,26,68,495,2
1966,0,1,64474.0,1,823,0,22,43,436,2
1967,0,1,77226.0,1,1138,0,28,52,307,2
1968,0,0,72643.0,0,1429,2,21,66,673,2
1969,0,1,85738.0,0,1371,2,21,37,343,2
1970,0,0,55686.0,1,982,1,16,49,686,2
1971,0,0,39062.0,1,44,1,5,32,282,1
1972,0,1,34600.0,2,318,1,17,44,730,1
1973,0,1,40794.0,1,434,0,16,40,546,1
1974,0,1,54690.0,2,198,0,12,44,539,1
1975,0,1,4428.0,1,359,0,25,46,601,1
1976,0,1,32632.0,0,576,0,18,52,1058,2
1977,0,0,38236.0,2,88,0,11,47,468,1
1978,0,1,36781.0,1,63,1,6,36,89,1
1979,0,0,31385.0,1,27,2,4,31,964,1
1980,0,1,24570.0,1,193,0,11,31,673,1
1981,0,0,25509.0,1,101,1,9,41,835,1
1982,0,1,94642.0,0,2211,2,21,64,30,2
1983,0,1,58646.0,1,140,0,8,53,452,1
1984,0,0,53201.0,2,415,0,22,40,395,1
1985,0,1,21994.0,1,22,0,4,58,738,1
1986,0,1,57113.0,2,263,0,16,37,578,1
1987,0,1,51373.0,0,393,0,12,24,558,1
1988,0,1,23477.0,1,147,0,10,29,437,1
1989,0,1,58116.0,1,443,0,16,59,263,1
1990,0,0,72968.0,0,1958,2,19,52,381,2
1991,0,1,39791.0,1,174,0,10,44,644,1
1992,0,0,91712.0,0,2217,2,27,68,441,2
1993,0,0,94472.0,1,1691,2,16,57,303,2
1994,0,1,13672.0,2,25,0,6,55,624,1
1995,0,1,96547.0,0,809,4,21,35,223,2
1996,0,1,79205.0,0,895,2,16,40,855,2
1997,0,1,56559.0,1,484,0,18,40,737,1
1998,0,1,32644.0,1,413,1,18,42,715,1
1999,0,0,67506.0,1,331,0,12,35,334,1
2000,0,0,24206.0,1,25,0,5,45,516,1
2001,0,0,28420.0,1,13,0,4,48,373,1
2002,0,1,22979.0,1,115,1,10,45,936,1
2003,0,0,33279.0,0,16,0,4,49,26,1
2004,0,0,46423.0,2,92,0,9,43,470,1
2005,0,1,30368.0,1,52,0,7,38,539,1
2006,0,1,63684.0,1,1464,0,23,45,766,2
2007,0,0,41638.0,1,441,1,17,51,687,1
2008,0,0,68805.0,1,283,0,12,56,471,1
2009,0,1,65814.0,1,747,0,23,49,332,2
2010,0,0,71964.0,0,1870,0,17,57,591,2
2011,0,0,39146.0,1,165,0,11,29,686,1
2012,0,1,96876.0,0,1941,4,24,38,572,2
2013,1,1,34445.0,0,839,0,27,34,704,3
2014,0,0,68281.0,0,1655,1,25,57,907,2
2015,0,1,37284.0,2,23,0,4,40,643,1
2016,0,1,36790.0,0,66,1,6,32,728,1
2017,0,1,27943.0,2,37,0,8,48,626,1
2018,0,0,22263.0,2,21,0,6,64,277,1
2019,0,1,30261.0,3,22,0,4,43,828,1
2020,0,1,28587.0,1,78,0,9,37,30,1
2021,0,1,43815.0,1,79,0,6,33,607,1
2022,0,1,48195.0,2,265,0,17,59,345,1
2023,0,1,77027.0,1,1175,0,19,63,244,2
2024,0,1,71322.0,1,1305,0,28,50,684,2
2025,0,1,32765.0,1,46,0,8,36,312,1
2026,0,1,29672.0,2,25,0,4,50,394,1
2027,0,0,23272.0,0,46,0,5,62,441,1
2028,0,1,49912.0,1,874,2,26,66,906,2
2029,0,1,7500.0,1,100,0,10,30,1089,1
2030,0,0,68117.0,1,930,2,25,68,455,2
2031,0,1,67225.0,1,868,0,23,60,401,2
2032,0,1,17649.0,1,45,0,9,39,386,1
2033,0,1,55914.0,1,1260,0,29,40,612,2
2034,0,1,40059.0,1,414,1,12,31,460,1
2035,0,1,60905.0,1,392,0,15,65,599,1
2036,0,1,75330.0,2,1109,0,29,38,996,2
2037,0,0,60689.0,1,639,0,22,64,725,2
2038,0,1,38680.0,1,79,0,6,31,644,1
2039,0,1,61416.0,0,1665,1,24,33,517,2
2040,0,0,49767.0,0,692,0,18,24,695,2
2041,0,0,83273.0,3,1392,0,29,45,828,2
2042,0,1,29009.0,1,44,0,7,34,398,1
2043,0,1,45057.0,1,50,0,6,36,719,1
2044,0,1,37150.0,1,467,0,21,44,783,1
2045,0,0,43020.0,1,223,0,12,45,397,1
2046,0,1,53154.0,1,158,0,9,56,117,1
2047,0,1,65308.0,0,1211,2,28,42,418,2
2048,0,0,76467.0,1,1575,1,14,45,867,2
2049,0,1,81044.0,0,1208,0,22,68,370,2
2050,0,1,32871.0,2,43,0,5,64,485,1
2051,0,0,55801.0,2,527,1,21,40,466,1
2052,0,0,76320.0,1,932,0,15,56,193,2
2053,0,0,36927.0,2,71,0,8,60,329,1
2054,0,1,48794.0,2,54,0,5,62,189,1
2055,0,0,23478.0,0,129,0,7,50,653,1
2056,0,0,71128.0,1,1615,0,27,42,935,2
2057,0,0,70179.0,1,1034,0,26,39,529,2
2058,0,1,59462.0,1,1088,0,25,65,610,2
2059,0,1,52247.25135379061,2,721,0,25,46,593,2
2060,0,1,38361.0,1,137,0,10,46,370,1
2061,0,0,52247.25135379061,1,47,0,8,34,580,1
2062,0,1,70038.0,0,1244,0,17,33,433,2
2063,0,1,42554.0,2,41,0,7,37,396,1
2064,0,1,67445.0,1,1174,0,32,41,754,2
2065,0,0,67046.0,1,993,0,15,64,579,2
2066,0,1,42192.0,0,100,0,7,67,571,1
2067,0,1,77610.0,1,1680,0,17,63,794,2
2068,0,1,31761.0,1,98,0,9,31,242,1
2069,0,1,34350.0,1,48,0,5,36,439,1
2070,0,1,54591.0,1,519,0,19,66,603,2
2071,0,1,71866.0,1,715,0,20,59,372,2
2072,0,1,25293.0,1,37,0,5,46,473,1
2073,0,0,42000.0,0,653,1,20,28,457,2
2074,0,1,69520.0,0,1455,0,21,32,543,2
2075,0,0,64713.0,1,602,1,19,45,183,2
2076,0,1,27889.0,1,26,0,5,38,604,1
2077,1,0,22123.0,0,102,0,7,55,280,3
2078,0,1,52247.25135379061,2,97,0,10,44,669,1
2079,0,1,52247.25135379061,1,207,0,11,61,557,1
2080,0,1,27803.0,1,176,0,9,42,858,1
2081,0,0,52247.25135379061,1,450,0,15,60,440,1
2082,0,1,51651.0,1,433,0,17,55,904,1
2083,0,1,68487.0,0,1366,0,30,27,718,2
2084,0,0,52247.25135379061,0,1564,2,22,72,428,2
2085,0,1,56796.0,1,1001,0,27,46,684,2
2086,0,1,87000.0,0,961,0,18,23,747,2
2087,0,1,79823.0,1,1518,1,23,56,276,2
2088,0,0,30828.0,1,56,0,8,35,631,1
2089,0,1,34109.0,1,22,0,4,44,569,1
2090,0,0,53367.0,2,400,1,21,41,488,1
2091,1,1,22390.0,0,26,0,4,46,437,3
2092,0,1,71322.0,1,350,0,13,39,330,1
2093,0,0,79244.0,0,1216,3,22,22,743,2
2094,0,1,49912.0,1,874,2,26,66,906,2
2095,0,1,48699.0,2,40,0,5,65,590,1
2096,0,1,80144.0,0,1367,0,19,40,458,2
2097,0,0,54252.0,2,264,0,15,59,583,1
2098,0,1,81929.0,1,2053,3,20,39,824,2
2099,0,1,76068.0,1,1376,2,10,40,763,2
2100,0,1,53204.0,2,45,0,5,39,287,1
2101,0,1,67911.0,1,976,0,27,66,224,2
2102,0,1,14796.0,1,51,1,6,31,836,1
2103,0,1,78128.0,1,1264,2,20,41,316,2
2104,1,1,14188.0,0,75,0,7,43,672,3
2105,1,1,20425.0,1,57,0,7,29,794,3
2106,0,1,58646.0,1,140,0,8,53,452,1
2107,0,0,72967.0,1,497,2,19,45,747,2
2108,0,1,48150.0,1,266,0,13,66,513,1
2109,0,0,82332.0,0,2006,2,21,54,836,2
2110,0,0,58275.0,2,615,0,23,60,694,2
2111,0,1,44953.0,0,1021,1,24,34,741,2
2112,0,1,34587.0,2,22,0,6,62,230,1
2113,0,1,43018.0,1,133,0,7,41,720,1
2114,0,1,45736.0,1,437,0,19,61,526,1
2115,0,1,66476.0,1,1013,0,26,46,629,2
2116,0,1,27733.0,1,57,0,7,34,493,1
2117,0,1,69805.0,1,1038,0,27,63,345,2
2118,0,0,72217.0,0,1573,0,22,53,454,2
2119,0,0,25818.0,1,28,0,4,44,805,1
2120,0,1,37509.0,1,123,0,9,39,753,1
2121,0,1,25176.0,2,13,0,4,39,450,1
2122,0,1,43586.0,1,132,0,10,35,854,1
2123,0,1,53230.0,1,732,0,23,59,1029,2
2124,0,1,50116.0,2,66,1,7,58,195,1
2125,0,1,84906.0,0,1631,3,24,43,631,2
2126,0,1,61286.0,1,608,0,18,49,692,2
2127,0,1,82333.0,0,1822,2,18,29,642,2
2128,0,1,65220.0,0,1282,1,23,50,1028,2
2129,0,1,33590.0,3,8,0,4,41,661,1
2130,0,0,30992.0,1,43,0,5,39,619,1
2131,0,0,72309.0,0,1931,2,20,39,424,2
2132,0,1,156924.0,0,8,0,0,66,490,2
2133,1,1,16005.0,1,103,0,8,35,870,3
2134,0,0,65487.0,0,1169,0,17,58,92,2
2135,0,1,58692.0,1,395,0,15,50,211,1
2136,0,0,40590.0,2,258,1,15,46,690,1
2137,0,0,20587.0,1,25,0,5,45,57,1
2138,0,0,62637.0,1,185,0,10,61,363,1
2139,0,0,29435.0,2,180,1,11,49,937,1
2140,0,0,19346.0,1,22,0,5,41,336,1
2141,0,1,35788.0,2,44,0,7,44,343,1
2142,0,0,36997.0,2,94,0,12,47,729,1
2143,0,1,23539.0,0,81,0,7,58,307,1
2144,0,0,65333.0,1,798,2,28,42,349,2
2145,0,0,78499.0,0,1334,2,19,58,404,2
2146,0,1,29732.0,1,38,0,5,44,282,1
2147,0,1,41275.0,3,61,0,11,55,283,1
2148,0,1,63516.0,2,300,0,16,42,573,1
2149,0,1,42769.0,1,88,0,8,53,387,1
2150,0,1,49572.0,2,54,0,7,57,382,1
2151,0,1,69209.0,0,1782,1,16,43,836,2
2152,0,1,17148.0,1,68,0,11,39,338,1
2153,0,0,40590.0,2,258,1,15,46,690,1
2154,0,1,30560.0,1,31,0,5,39,553,1
2155,0,1,32146.0,1,66,0,8,32,27,1
2156,0,0,41713.0,2,174,0,13,51,247,1
2157,0,1,34176.0,1,28,0,5,40,344,1
2158,0,1,58482.0,1,731,1,22,60,29,2
2159,0,0,59686.0,1,274,0,12,50,341,1
2160,0,1,60896.0,1,1701,1,26,51,782,2
2161,0,1,62994.0,1,312,0,13,35,273,1
2162,0,1,47320.0,1,414,0,20,58,723,1
2163,0,0,74859.0,0,1565,1,23,66,666,2
2164,1,0,15253.0,1,29,0,6,23,430,3
2165,0,0,31560.0,1,94,0,8,41,556,1
2166,0,0,72071.0,1,1338,0,20,61,686,2
2167,0,0,91172.0,0,1092,5,14,25,645,2
2168,0,1,90000.0,0,1479,3,18,31,374,2
2169,0,0,41967.0,2,54,0,5,34,404,1
2170,0,0,69263.0,1,568,1,18,50,243,2
2171,0,0,65706.0,0,1199,4,27,45,552,2
2172,0,1,60934.0,1,873,0,23,40,349,2
2173,0,1,71965.0,1,1213,0,17,64,521,2
2174,0,1,65210.0,1,731,2,22,60,90,2
2175,0,1,79174.0,0,2043,3,19,40,426,2
2176,0,0,81380.0,0,1893,0,17,48,740,2
2177,0,0,48432.0,1,424,0,19,42,805,1
2178,0,1,52914.0,1,575,1,15,44,549,1
2179,0,1,38946.0,1,257,0,12,60,434,1
2180,0,1,26067.0,1,56,0,9,41,630,1
2181,0,1,44325.0,1,542,1,21,43,547,2
2182,0,1,42523.0,0,125,0,7,51,253,1
2183,1,0,26487.0,1,69,0,9,37,591,3
2184,0,1,53233.0,1,40,0,5,58,289,1
2185,0,1,67716.0,1,1016,1,28,55,457,2
2186,0,1,76234.0,1,907,1,23,43,213,2
2187,0,1,84117.0,0,1566,1,24,59,57,2
2188,0,1,65487.0,0,1169,0,17,58,92,2
2189,1,1,25224.0,1,46,0,7,43,291,3
2190,0,0,89616.0,0,1644,1,25,32,675,2
2191,0,0,40851.0,2,59,0,5,44,679,1
2192,0,1,27469.0,0,17,0,4,68,1058,1
2193,0,1,82347.0,0,1853,3,25,58,934,2
2194,0,1,73803.0,1,1528,2,22,58,1089,2
2195,0,0,8820.0,2,35,0,10,63,650,1
2196,0,0,43322.0,0,141,0,8,41,255,1
2197,0,1,55593.0,1,546,1,17,42,498,2
2198,0,1,50501.0,2,500,2,20,61,562,2
2199,0,1,37085.0,2,61,0,10,40,189,1
2200,1,0,16185.0,1,106,0,8,25,603,3
2201,0,0,57731.0,1,704,0,26,46,769,2
2202,0,0,48432.0,1,424,1,19,42,805,2
2203,0,1,73807.0,1,849,0,23,37,699,2
2204,0,1,18929.0,0,85,0,6,25,684,1
2205,0,0,35893.0,2,199,0,15,47,808,1
2206,0,1,61014.0,1,1147,0,20,35,784,2
2207,0,1,32144.0,2,54,1,10,61,284,1
2208,1,1,14918.0,1,43,0,5,52,903,3
2209,0,0,45146.0,2,53,0,6,52,535,1
2210,0,0,41769.0,1,521,0,22,60,687,2
2211,0,1,88325.0,0,1623,0,18,34,244,2
2212,0,0,38054.0,2,45,0,7,65,361,1
2213,0,0,80617.0,0,1435,0,19,20,752,2
2214,0,1,5305.0,1,32,0,1,39,520,1
2215,0,1,36807.0,2,16,0,4,61,742,1
2216,0,1,28427.0,1,52,0,7,32,651,1
2217,0,0,82032.0,0,1234,0,17,67,242,2
2218,0,1,22775.0,1,15,0,4,37,561,1
2219,0,1,40101.0,1,415,0,17,30,809,1
2220,0,1,58025.0,1,470,0,18,36,401,1
2221,0,0,75777.0,0,1438,3,21,33,634,2
2222,0,1,7500.0,1,53,0,11,36,545,1
2223,0,1,33562.0,3,51,0,9,52,190,1
2224,0,0,57642.0,1,679,1,22,45,122,2
2225,0,1,58554.0,2,586,0,22,47,827,1
2226,0,1,63777.0,2,653,0,26,36,648,2
2227,0,0,57967.0,1,468,0,19,53,669,2
2228,0,1,52247.25135379061,0,1679,1,1,37,754,2
2229,0,1,24434.0,2,50,0,7,43,228,1
2230,0,0,11012.0,1,84,1,9,31,656,1
2231,0,0,44802.0,0,1049,0,27,45,863,2
2232,0,0,26816.0,0,22,0,4,29,867,1
2233,0,1,666666.0,1,62,0,11,38,694,2
2234,0,1,34421.0,1,30,0,4,41,724,1
2235,0,1,61223.0,1,1341,0,18,48,567,2
2236,0,1,64014.0,3,444,1,22,69,87,1
2237,0,0,56981.0,0,1241,1,19,34,341,2
2238,0,1,69245.0,1,843,0,23,59,342,2
2239,0,1,52869.0,2,172,1,11,61,808,1
